,headline,source,date
5754,france announces the first death in europe of a coronavirus patient,USA Today,2020-02-16
5755,chinas coronavirus outbreak has sent beijings diplomats into overdrive in a bid to keep other countries from adopting measures that imply shortcomings in chinese efforts to contain the crisis it generally hasnt worked,Wall Street Journal,2020-02-16
5756,"the state department will evacuate u_s_ citizens and their families on the diamond princess cruise ship quarantined for coronavirus, a cdc official said",Wall Street Journal,2020-02-16
5757,hong kong the small companies that drive china's economy are worried about how much damage the novel coronavirus outbreak will cause,CNN,2020-02-16
5758,coronavirus latest confirmed cases in china rose to 66492 and the number of deaths rose to 1523,USA Today,2020-02-16
5759,"france reported the first coronavirus death outside asia, an 80-year-old chinese tourist who died in paris on friday",Wall Street Journal,2020-02-16
5760,the princess cruises ship was carrying 2666 guests and 1045 crew when it set sail and was quarantined after an initial 10 cases of coronavirus were reported feb 4,USA Today,2020-02-16
5761,it looks like they dragged their feet publichealth officials questioned why the world health organization didnt move faster to declare a coronavirus emergency,Wall Street Journal,2020-02-16
5762,two of our reporters were quarantined in chinas hubei province the epicenter of the coronavirus before returning to the us they describe what life is like under a mandatory 14day quarantine at us military bases wsjwhatsnowpictwittercompy2v16og0t,Wall Street Journal,2020-02-15
5763,"hong kong  nissan's profits are still plummeting, and the company is now bracing for more pain as the novel coronavirus outbreak threatens to wreak havoc on the global auto industry",CNN,2020-02-15
5764,as the new coronavirus began in wuhan researchers worked to calculate how quickly it would spread heres the math,Wall Street Journal,2020-02-15
5765,online posts have claimed to reveal various cures  some dangerous  for the new coronavirus,USA Today,2020-02-15
5766,as the deadly coronavirus continues to spread vietnam has begun blocking ships from making port calls,USA Today,2020-02-15
5767,"china identifies 5,090 new coronavirus cases, another jump in the daily tally that has stirred concerns over the trajectory of the outbreak",Wall Street Journal,2020-02-15
5768,for the first time in more than a decade quarterly global oil demand is forecast to decline in part because of the coronavirus outbreak heres what were watching in the markets today wsjwhatsnowpictwittercomoa5pdqgi0m,Wall Street Journal,2020-02-15
5769,"when your vacation sails into a global health crisis: nearly 3,500 passengers and crew are trapped on the cruise ship diamond princess under a coronavirus quarantine ",Wall Street Journal,2020-02-15
5770,hong kong the global auto industry knew that the coronavirus outbreak would be damaging,CNN,2020-02-15
5771,"when your vacation sails into a global health crisis: nearly 3,500 passengers and crew are trapped on the cruise ship diamond princess under a coronavirus quarantine",Wall Street Journal,2020-02-15
5772,i cant wrap my head around the fact that i could die from this cruise fear and boredom reigns on the diamond princess a luxury ship under quarantine for coronavirus,Wall Street Journal,2020-02-15
5773,hong kong the small companies that drive china's economy are worried about how much damage the novel coronavirus outbreak will cause,CNN,2020-02-15
5774,union officials at two major general motors factories in the u_s_ are warning that parts shortages resulting from the coronavirus outbreak in china could disrupt production,Wall Street Journal,2020-02-15
5775,"london the amount of oil needed to run the global economy will decline sharply in the first quarter of this year as the coronavirus forces factories to close in china, snarls transportation and hits supply chains",CNN,2020-02-15
5776,while beijing uses stimulus to help chinas economy weather the coronavirus traditional economic remedies can fall short in an atypical crisis ,Wall Street Journal,2020-02-15
5777,while beijing uses stimulus to help chinas economy weather the coronavirus traditional economic remedies can fall short in an atypical crisis,Wall Street Journal,2020-02-15
5778,new york america's consumers haven't felt this good about the economy in nearly two years despite nascent worries about the global coronavirus outbreak and this year's presidential election,CNN,2020-02-15
5779,chinas coronavirus challenge defies traditional prescriptions for dealing with an economic shock economists say,Wall Street Journal,2020-02-15
5780,some labs in the u_s_ will face a delay in running the diagnostics for the novel coronavirus,Wall Street Journal,2020-02-14
5781,more than 170 people have been diagnosed with the coronavirus on the diamond princess cruise ship docked in yokohama japan heres how sick and healthy passengers are dealing with the quarantine,Wall Street Journal,2020-02-14
5782,chinas coronavirus outbreak has slammed its demand for iranian crude oil dealing another blow to the islamic republics embattled economy,Wall Street Journal,2020-02-14
5783,with a shortage of masks and protective suits need for diapers and 24hour shifts overwhelmed medical professionals cant protect us writes usatodayopinion contributor drleanawen,USA Today,2020-02-14
5784,finally holland americas ms westerdams endlessaimless journey is coming to a close or so it seems,USA Today,2020-02-14
5785,a protg of chinese president xi is replacing the countrys top communist party official at the epicenter of the coronavirus outbreak as part of highlevel firings that demonstrate beijings dissatisfaction with the handling of the epidemic,Wall Street Journal,2020-02-14
5786,the coronavirus outbreak takes a turn and china changes its response raising big new questions for investors heres what were watching in the markets today with byayeshajaved wsjwhatsnowpictwittercompegmyxx2g9,Wall Street Journal,2020-02-14
5787,airbnb has blocked bookings in beijing through the end of april and hilton has closed about 150 of its hotels in china,USA Today,2020-02-14
5788,listen in todays whats news podcast our journalists discuss the new way coronavirus cases are being counted and how thats led to a spike in the tally,Wall Street Journal,2020-02-14
5789,scientists racing to find a vaccine for the wuhan coronavirus are hoping a cuttingedge approach called rapid response platforms will quickly yield a breakthrough we explain what these are and how they work ,Wall Street Journal,2020-02-14
5790,"as a soviet teenager in 1986, @yarotrof saw how the communist regime tried and failed to suppress the truth about chernobyl_ is china making the same mistakes with the coronavirus?",Wall Street Journal,2020-02-14
5791,coronavirus cases spike to at least 60k worldwide as chinese officials adopt new counting standards,USA Today,2020-02-14
5792,"london mobile world congress, one of the technology industry's biggest annual events, has been called off because of the coronavirus outbreak",CNN,2020-02-14
5793,"from @wsjopinion: when a novel virus like coronavirus emerges, a free press is an indispensable asset, writes @holmanjenkins",Wall Street Journal,2020-02-14
5794,coronavirus continues to spread on princess cruises diamond princess cruise ship that has been quarantined off the coast of japan for a week,USA Today,2020-02-14
5795,coronavirus cases boomed this week as china altered its method for counting but thus far the death rate from the disease remains far below the sars epidemic,USA Today,2020-02-14
5796,"london the amount of oil needed to run the global economy will decline sharply in the first quarter of this year as the coronavirus forces factories to close in china, snarls transportation and hits supply chains",CNN,2020-02-14
5797,"new cases of the coronavirus rose sharply after chinese authorities changed the criteria for diagnosing the illness, raising questions about how soon the outbreak will peak",Wall Street Journal,2020-02-14
5798,how are planes cleaned after possible virus contamination why arent sick passengers required to wear a mask,USA Today,2020-02-14
5799,for families in the middle of adopting a child from china anxiety about the wait concern about the childrens health and uncertainty are common themes of discussion among the expectant parents,USA Today,2020-02-14
5800,united will not fly to china until late april,USA Today,2020-02-14
5801,its been an emotional ride for guests on board holland americas ms westerdam cruise,USA Today,2020-02-14
5802,chinas most valuable tech company said the coronavirus outbreak that has locked down residents across the country is hampering the onlineretail giant and may result in slowed growth,Wall Street Journal,2020-02-14
5803,"newly confirmed coronavirus cases in china's hubei province, the epicenter of the outbreak, rose by nearly ten times from a day earlier, official figures showed, after a new diagnosis classification was adopted",Wall Street Journal,2020-02-14
5804,coronavirus cases spike to at least 60k worldwide as chinese officials adopt new counting standards ,USA Today,2020-02-14
5805,"cases of coronavirus in china's hubei province jumped to 14,840 wednesday from 1,638 the day before, official figures showed today_ meanwhile 242 new deaths were reported in hubei, of which wuhan is the capital_ #wsjwhatsnowpic_twitter_com/g8uwihsbew",Wall Street Journal,2020-02-14
5806,"hong kong airlines around the world have responded to the coronavirus outbreak by suspending flights to and from china, severely disrupting travel by tourists and business executives in one of the world's busiest aviation markets",CNN,2020-02-14
5807,cambodia came to the rescue of passengers aboard holland americas ms westerdam,USA Today,2020-02-13
5808,total confirmed cases of coronavirus now total over 45000 most of them in mainland china,USA Today,2020-02-13
5809,heard on the street some of wall streets reassuring statements about coronavirus could be wildly off and so too their expectations of the economic disruption the virus could cause,Wall Street Journal,2020-02-13
5810,all but two of the 1115 deaths attributed to the outbreak that emerged in december have been in mainland china,USA Today,2020-02-13
5811,at first it was a rumor a cough a canceled school luncheon now more than 1000 people are dead and 45000 people infected,USA Today,2020-02-13
5812,"if gilead's drug succeeds in studies in china, it could become the first treatment proven to work against the coronavirus",Wall Street Journal,2020-02-13
5813,"coronavirus fears are prompting companies including amazon, intel, sony and lockheed martin to skip major industry gatherings",Wall Street Journal,2020-02-13
5814,"new york (cnn)china's ongoing coronavirus epidemic has dealt a blow to the global luxury goods market, which experts say could hinder earnings throughout 2020",CNN,2020-02-13
5815,it looks like they dragged their feet publichealth officials question why the world health organization didnt move faster to declare a coronavirus emergency,Wall Street Journal,2020-02-13
5816,"from @wsjopinion: a public pronouncement on the coronavirus is the latest in a list of dubious scientific assertions made by hindu nationalists, writes @tunkuv",Wall Street Journal,2020-02-13
5817,guccis parent says the coronavirus outbreak has forced it to shuffle its logistics and production in the latest sign that the epidemic is roiling the luxury industry,Wall Street Journal,2020-02-13
5818,"opec, citing the coronavirus outbreak, downgraded its world oil-demand growth forecast for the sixth time in nine months",Wall Street Journal,2020-02-13
5819,the fed chairman's senate testimony comes after he told a house committee that the central bank is closely monitoring the coronavirus,Wall Street Journal,2020-02-13
5820,hong kong china is struggling to return to work after the coronavirus outbreak shut down large swaths of the world's second biggest economy for more than two weeks,CNN,2020-02-13
5821,the latest developments in the coronavirus outbreak have investors around the world rethinking their positions heres what were watching in the markets today with jimwillhite wsjwhatsnowpictwittercomjb0hjtttnj,Wall Street Journal,2020-02-13
5822,it looks like they dragged their feet publichealth officials question why the world health organization didnt move faster to declare a coronavirus emergency,Wall Street Journal,2020-02-13
5823,a major mobile-industry trade show in barcelona has been canceled after tech firms pulled out amid coronavirus concerns,Wall Street Journal,2020-02-13
5824,the state department chartered five aircraft to fly 800 us citizens out of wuhan china make it happen for those on the diamond princess usatodayopinions editorial board writes,USA Today,2020-02-13
5825,#wsjwhatsnow: stocks climbed to new highs as the spread of the coronavirus seems to be slowingpic_twitter_com/w9tqen3uep,Wall Street Journal,2020-02-13
5826,"new york the us dollar has become a safe haven investment thanks to america's strong economy, and has risen further in value as investors look for resilient investments amid the global coronavirus outbreak",CNN,2020-02-13
5827,all 195 us citizens who flew from wuhan to california have been released from quarantine and cleared to begin traveling to their homes,USA Today,2020-02-13
5828,at least 20 americans were among those infected with the coronavirus on a cruise ship quarantined in japan,USA Today,2020-02-12
5829,american airlines said it wont resume flights to mainland china and hong kong until late april later than previously announced,USA Today,2020-02-12
5830,weve treated the sick and traced back their travel history and contacts to minimize the spread of the virus write secpompeo and secazar in usatodayopinion coronavirus,USA Today,2020-02-12
5831,the coronavirus outbreak is causing cruise lines to offer big bargains this month however wsjheard explains why investors tempted by their discounted shares should stay anchored wsjwhatsnow ,Wall Street Journal,2020-02-12
5832,the spreading coronavirus is affecting everyone from hog farmers to oil traders to sailors heres what were watching in the markets today with achilkoti wsjwhatsnowpictwittercom6wpmkruqt0,Wall Street Journal,2020-02-12
5833,"fed chairman jerome powell told lawmakers the fed is monitoring the coronavirus outbreak, ""which could lead to disruptions in china that spill over to the rest of the global economy_""",Wall Street Journal,2020-02-12
5834,"new york (cnn)china's ongoing coronavirus epidemic has dealt a blow to the global luxury goods market, which experts say could hinder earnings throughout 2020",CNN,2020-02-12
5835,"new york the ""heart and lungs"" of apple's manufacturing is suffering, and it could get much worse as the deadly coronavirus continues to spread",CNN,2020-02-12
5836,#wsjwhatsnow: investors are hopeful china and the u_s_ will be able to contain the coronavirus outbreak as the rate of confirmed cases slowspic_twitter_com/ssd9cmp3jt,Wall Street Journal,2020-02-12
5837,"online orders in china are surging during the coronavirus outbreak, but some residents are suspicious of whether couriers also carry the infection",Wall Street Journal,2020-02-12
5838,the man came in contact with dozens of other people potentially infecting them with coronavirus before he was diagnosed and hospitalized,USA Today,2020-02-12
5839,new york under armour posted a surprise loss during the holidays and said sales could take a hit from the coronavirus outbreak in china,CNN,2020-02-12
5840,hong kong cnn businessthe coronavirus outbreak is driving up the cost of food  and almost everything else in china  adding to the pressure on household budgets,CNN,2020-02-12
5841,washington federal reserve chairman jerome powell on tuesday warned congress that the coronavirus could hurt the global economy,CNN,2020-02-12
5842,"new york no one knows how long the coronavirus outbreak will last, but it's already threatening to ruin christmas",CNN,2020-02-12
5843,"new york the human cost of china's coronavirus outbreak is tragic, mounting and already readily apparent",CNN,2020-02-12
5844,"london nearly two decades have passed since a coronavirus known as sars emerged in china, killing hundreds of people and sparking panic that sent a chill through the global economy",CNN,2020-02-12
5845,the cdc said it was conducting a thorough contact investigation of the person who has tested positive to determine whether friends relatives or others are should be deemed highrisk,USA Today,2020-02-12
5846,the first u_s_ evacuee from wuhan to test positive for coronavirus was initially given a negative result and allowed to return to a quarantine compound alongside others,Wall Street Journal,2020-02-12
5847,"business operations in china are slowly restarting after the lunar new year holiday, with many workers unable to get to their jobs because of the coronavirus outbreak_ @jamestareddy reports from shanghai_ #wsjwhatsnowpic_twitter_com/3ntx62zng6",Wall Street Journal,2020-02-12
5848,chinas businesses are struggling to resume operations with many workers unable to reach factories or offices and supply chains disrupted as millions remain in quarantine over the coronavirus,Wall Street Journal,2020-02-11
5849,the number of confirmed cases of coronavirus on the quarantined diamond princess cruise ship has nearly doubled,USA Today,2020-02-11
5850,chinas consumerprice index climbed 54 in januarythe highest reading since october 2011as hundreds of millions struggle to cope with the coronavirus outbreak,Wall Street Journal,2020-02-11
5851,"the coronavirus outbreak is costing container shipping lines 350 million a week in lost volumes, a report says",Wall Street Journal,2020-02-11
5852,who said the 40000 known cases of coronavirus may be the tip of the iceberg,USA Today,2020-02-11
5853,new york the rapidly-spreading coronavirus in china poses the biggest demand threat to the oil market since the 2008 financial crisis,CNN,2020-02-11
5854,chinas president acknowledged that some medical workers had sacrificed their lives an apparent reference to the death of a young wuhan doctor who had issued an early warning about the new coronavirus,Wall Street Journal,2020-02-11
5855,hong kong china is slowly getting back to work on monday after the deadly coronavirus outbreak forced many parts of the country to extend the lunar new year holiday by more than a week,CNN,2020-02-11
5856,hong kong wynn resorts is losing millions of dollars per day as casinos in macao remain closed over the deadly coronavirus outbreak,CNN,2020-02-11
5857,as the coronavirus spreads north korea has cut trade with chinaits main allyblocked foreign tourists and curbed diplomatic travel,Wall Street Journal,2020-02-11
5858,"sixty-six new coronavirus cases have been identified aboard the diamond princess cruise ship, bringing the total to 136",Wall Street Journal,2020-02-11
5859,hong kong  the global airline industry is facing huge financial losses as a growing number of carriers cancel flights to china because of the coronavirus outbreak,CNN,2020-02-11
5860,australian dollar falls to its weakest level since march 2009 reflecting concerns about the impact of coronavirus on chinas appetite for exports,Wall Street Journal,2020-02-11
5861,heard on the street: stocks like lvmh and burberry remain expensive despite their heavy exposure to the coronavirus outbreak,Wall Street Journal,2020-02-11
5862,local public health officials have launched painstaking efforts to reach close contacts of people with confirmed cases of the virus heres what that means,USA Today,2020-02-11
5863,listen in todays whats news podcast we bring you up to speed on the coronavirus outbreak how markets are reacting and last nights oscar wins,Wall Street Journal,2020-02-11
5864,for australia devastating wildfires and chinas coronavirus outbreak are hitting multiple industries,Wall Street Journal,2020-02-10
5865,authorities in farflung regions around the world take precautions against the coronavirus as chinas global reach broadens,Wall Street Journal,2020-02-10
5866,in a possibly hopeful sign the number of new cases reported over the last 24 hours on sunday fell significantly from the previous period,USA Today,2020-02-10
5867,"london nearly two decades have passed since a coronavirus known as sars emerged in china, killing hundreds of people and sparking panic that sent a chill through the global economy",CNN,2020-02-10
5868,hong kong  japanese carmaker toyota (tm) is keeping its china plants closed for at least another week as the coronavirus outbreak continues to spread,CNN,2020-02-10
5869,"the coronavirus death toll reaches 811 in mainland china, with more than 37,000 cases",Wall Street Journal,2020-02-10
5870,the death toll from the new coronavirus outbreak has now surpassed that of the sars epidemic nearly two decades ago,Wall Street Journal,2020-02-10
5871,authorities are trying to monitor participants in a business meeting at the luxury grand hyatt singapore after four attendees tested positive for the new coronavirus this week,Wall Street Journal,2020-02-09
5872,you may be hearing the word pandemic more in coming weeks its an unsettling and often misunderstood term,USA Today,2020-02-09
5873,"china's president xi jinping has declared a ""people's war"" against the coronavirus outbreak_ now, he faces a war of words from angry citizens_",Wall Street Journal,2020-02-09
5874,its either incredible luck or poor screening that explains why theres still not a confirmed coronavirus case on the continent an africa expert says,Wall Street Journal,2020-02-09
5875,"""the myth surrounding him has shattered_"" chinese leader xi jinping faces a battle against the coronavirus and an intense volley of public rage_",Wall Street Journal,2020-02-09
5876,"""the myth surrounding him has shattered_"" chinese leader xi jinping faces a battle against the coronavirus and an intense volley of public rage_",Wall Street Journal,2020-02-09
5877,"a u_s_ citizen with the coronavirus has died in china, the u_s_ embassy said, marking the first known american death from the disease",Wall Street Journal,2020-02-09
5878,the coronavirus outbreak is likely to strain hong kong's economy further,Wall Street Journal,2020-02-09
5879,brands with some associations to the word coronavirus are issuing unusual clarifications to consumers,Wall Street Journal,2020-02-09
5880,"the toll from the coronavirus continues to spread world-wide_ in china, it is now attacking the power and prestige of chinese leader xi jinping_",Wall Street Journal,2020-02-09
5881,us citizen diagnosed with coronavirus dies in wuhan china reports say,USA Today,2020-02-09
5882,the cruise ship is one of several dealing with the deadly coronavirus outbreak which has prompted cruise lines to issue quarantines and perform tests and screenings,USA Today,2020-02-09
5883,"anger is growing in china over the death of the doctor who raised the alarm over the new coronavirus, and was arrested",Wall Street Journal,2020-02-09
5884,holland america said there are no known cases of coronavirus onboard despite reports to the contrary and the cruise ship is not in quarantine,USA Today,2020-02-08
5885,the cruise industry is stepping up measures to fight the coronavirus outbreak,USA Today,2020-02-08
5886,the coronavirus is believed to have originated in bats and transferred to humans through some other animal the pangolin may be that key link researchers say,USA Today,2020-02-08
5887,"a doctor in wuhan who was reprimanded by the police for his early warnings about the dangers of the coronavirus has died, triggering an extraordinary outpouring of emotion in china #wsjwhatsnowpic_twitter_com/uytihxtpyr",Wall Street Journal,2020-02-08
5888,new york the rapidly-spreading coronavirus in china poses the biggest demand threat to the oil market since the 2008 financial crisis,CNN,2020-02-08
5889,wsjwhatsnow while the coronavirus weighs on crude equity markets are focusing on trade talks and earnings paulvigna breaks down this weeks winners and losers  ,Wall Street Journal,2020-02-08
5890,colby college in maine isolated students who show no symptoms of coronavirus a spokesperson said adding that it followed health guidelines for people returning from mainland china,USA Today,2020-02-08
5891,"new york canada goose, maker of high end parkas, warned friday that its 2020 sales and earnings would be hurt by the coronavirus outbreak in china",CNN,2020-02-08
5892,heres what its like for passengers on this cruise ship quarantined due to coronavirus diamondprincess,USA Today,2020-02-08
5893,four passengers on a royal caribbean cruise ship that docked in new jersey this morning were sent to the hospital after being screened for coronavirus,USA Today,2020-02-08
5894,long lines at pharmacies and soaring demand for respiratory masks and other medical supplies show how the coronavirus has benefited some companies #wsjwhatsnowpic_twitter_com/1rn6jcp0hc,Wall Street Journal,2020-02-08
5895,artificial intelligence is helping epidemiologists identify and track outbreaks faster and more precisely than ever beforeincluding the spread of the new coronavirus that emerged in wuhan china,Wall Street Journal,2020-02-08
5896,the number of diagnosed cases of coronavirus on a princess cruises ship quarantined off the coast of yokohoma japan has tripled according to a  report late thursday from the cruise line,USA Today,2020-02-08
5897,china is rushing to meet the growing demand for health care after the coronavirus outbreak_ @chao_deng visited one of the new hospitals to see just how complete and ready it is to accept patients_ #wsjwhatnowpic_twitter_com/hqw8ys5yau,Wall Street Journal,2020-02-08
5898,"figuring out what the economic impact of the coronavirus outbreak will be is both a necessary and, at the moment, potentially futile exercise",Wall Street Journal,2020-02-08
5899,"a chinese doctor who was among the first to flag the existence of the coronavirus now spreading around the world has died, the hospital says",Wall Street Journal,2020-02-07
5900,from wsjopinion a coronavirus pandemic seems inevitable heres how policy makers and health professionals can prepare write llborio and scottgottliebmd,Wall Street Journal,2020-02-07
5901,"the coronavirus death toll in china rises to 563, with more than 28,000 cases countrywide",Wall Street Journal,2020-02-07
5902,"london faced with shuttered stores and empty streets, big consumer brands and fashion houses are getting nervous about the impact of the coronavirus on their businesses",CNN,2020-02-07
5903,"hong kong disney has warned that profits from its parks in china could drop by 280 million in the current quarter, due to shutdowns caused by the coronavirus and a loss of business related to recent mass protests in hong kong",CNN,2020-02-07
5904,"toyota recorded solid profits in its fiscal third quarter, but it cautioned about uncertainty caused by the coronavirus outbreak",Wall Street Journal,2020-02-07
5905,scientists tracking coronavirus said the likely source is bats underscoring the risks associated with humans push into the habitats of wild animals,Wall Street Journal,2020-02-07
5906,"hong kong  the market recovery is underway in asia, even as the coronavirus outbreak continues to escalate",CNN,2020-02-07
5907,us travel restrictions are certainly not a gesture of goodwill chinas foreign ministry says playing down american aid in combating the coronavirus outbreak,Wall Street Journal,2020-02-07
5908,hong kong  the global airline industry is facing huge financial losses as a growing number of carriers cancel flights to china because of the coronavirus outbreak,CNN,2020-02-07
5909,"hong kong the bill and melinda gates foundation is dramatically increasing the amount it's spending to combat the coronavirus, pledging up to 100 million to help contain the outbreak",CNN,2020-02-07
5910,slowing output from the coronavirus outbreak could cut chinese port volumes by 6 million containers this year,Wall Street Journal,2020-02-07
5911,russia has rejected a saudiled effort to deepen opecs oil production cuts in response to the coronavirus cartel delegates said,Wall Street Journal,2020-02-07
5912,heard on the street viewed through an economic prism the coronaviruss impact could be more severe than markets realize,Wall Street Journal,2020-02-07
5913,people are scrambling to figure out the coronaviruss economic impact the actions of the healthy may sway the numbers more than the sick jdlahart explains wsjwhatsnow ,Wall Street Journal,2020-02-07
5914,a chinese doctor who was reprimanded by security police for warning fellow doctors about the initial coronavirus outbreak has died of the illness according to wuhan central hospital,USA Today,2020-02-07
5915,its not going to be a luxury cruise its going to be like a floating prison wrote david abel who was celebrating his 50th wedding anniversary,USA Today,2020-02-07
5916,the coronavirus is straining the global market for n95 medical masks as chinese officials funnel supplies to the outbreaks front lines and companies ramp up production elsewhere,Wall Street Journal,2020-02-07
5917,"london cathay pacific is asking its 27,000 employees to take three weeks of unpaid leave in the coming months, the latest in a series of emergency measures forced on the embattled hong kong carrier by the coronavirus outbreak in china",CNN,2020-02-07
5918,"new york  yum china, which operates kfc, taco bell and pizza hut in the country, warned that the deadly coronavirus will hurt its business this year",CNN,2020-02-07
5919,china cut tariffs on 75 billion of us imports including soybeans pork and auto parts thursday in a trade truce with washington amid the coronavirus outbreak,USA Today,2020-02-07
5920,"life in wuhan revolves around coronavirus_ supplies and doctors are flowing into the city as patients with unrelated health problems are being sidelined, @chao_deng reports_ #wsjwhatsnowpic_twitter_com/lpwkk2cns8",Wall Street Journal,2020-02-06
5921,the rapid spread of the coronavirus has disrupted the supply chain for an array of apple productsand fostered uncertainty about future production,Wall Street Journal,2020-02-06
5922,the world dream is the third cruise ship to be placed under quarantine in the past week,USA Today,2020-02-06
5923,the fall and winter of 2019-20 looked like easy money for investors in the oil market_ then the coronavirus hit_,Wall Street Journal,2020-02-06
5924,"new york crude oil has crashed into yet another bear market on fears that the coronavirus outbreak will destroy demand in china, the world's largest crude importer",CNN,2020-02-06
5925,two chartered flights carrying hundreds of americans fleeing the coronavirus outbreak in china have landed at travis air force base in northern california,USA Today,2020-02-06
5926,"as coronavirus and concerns about its effects continue to spread, our journalists will host a live conference call to discuss the latest facts about the outbreak and offer insights into its potential global impact_ join the conversation here: ",Wall Street Journal,2020-02-06
5927,"hong kong macao, one of the world's top gambling hubs, is planning to close its casinos as the deadly coronavirus outbreak continues to surge",CNN,2020-02-06
5928,the threat of skyrocketing prices for vegetables and other essentials has prompted authorities in china to impose fines and monitor supermarkets to keep costs down amid a coronavirus outbreak that has people hunkering down across the country,Wall Street Journal,2020-02-06
5929,listen in todays whats news podcast we discuss the reaction to president trumps state of the union and how china is using its surveillance network to track the spread of the coronavirus,Wall Street Journal,2020-02-06
5930,your corona is safe from coronaviruses so theres no need to add disinfectant wsjheard explains how brands are issuing some unusual clarifications to consumers wsjwhatsnow ,Wall Street Journal,2020-02-06
5931,"japan said 10 people on a cruise ship with about 3,700 passengers and crew aboard tested positive for coronavirus, and the health minister said everyone is likely to be kept on the ship for two weeks",Wall Street Journal,2020-02-06
5932,brands with some associations to the word coronavirus are issuing unusual clarifications to consumers,Wall Street Journal,2020-02-06
5933,us stocks rallied wednesday after oil posted its biggest gain in weeks and investors concerns about the coronavirus fade wsjwhatsnow ,Wall Street Journal,2020-02-06
5934,you should be more concerned about the flu than coronavirus the nations top doctor said tuesday,USA Today,2020-02-06
5935,the cruise ship will remain under quarantine for at least 14 days as required by the ministry of health,USA Today,2020-02-06
5936,chinese bonds have rallied as investors bet the coronavirus epidemic will lead to even slower growth and easier monetary policy heres what were watching in the markets today with jimwillhite wsjwhatsnowpictwittercomkyshubitre,Wall Street Journal,2020-02-06
5937,"getting on a plane? whether you're worried about coronavirus or just catching a cold, take these steps to keep yourself healthy_",Wall Street Journal,2020-02-06
5938,hong kong asian markets are continuing to recover after being shaken by coronavirus fears,CNN,2020-02-06
5939,chinese health officials acknowledged shortcomings and difficulties in their initial response to a fastspreading new virus as the death toll soared to nearly 500,USA Today,2020-02-06
5940,"long-term chinese bond yields have hit their lowest level in more than three years, as investors bet the coronavirus epidemic will lead to even slower growth and easier monetary policy",Wall Street Journal,2020-02-06
5941,chinese health officials acknowledged shortcomings and difficulties in their initial response to coronavirus,USA Today,2020-02-05
5942,"confirmed cases of the coronavirus rose above 20,000 and hong kong reported its first death from the quickly spreading pathogen, as macau moved to shut casinos and china injected more cash into its banking system",Wall Street Journal,2020-02-05
5943,listen in todays whats news podcast we discuss the latest on the coronavirus how the flu is affecting children and a night of confusion in iowa,Wall Street Journal,2020-02-05
5944,the worlds richest gambling market has closed its casinos to help curb the spread of the deadly coronavirus that has killed hundreds in china,Wall Street Journal,2020-02-05
5945,"hong kong macao, one of the world's top gambling hubs, is planning to close its casinos as the deadly coronavirus outbreak continues to surge",CNN,2020-02-05
5946,"getting on a plane? whether you're worried about coronavirus or just catching a cold, take these steps to keep yourself healthy_",Wall Street Journal,2020-02-05
5947,"hong kong recorded its first death from the coronavirus and macau is closing its casinos for half a month as cases in china top 20,000",Wall Street Journal,2020-02-05
5948,"the first coronavirus-related death in hong kong was confirmed tuesday, hours after the special chinese territory announced it was tightening its borders with the mainland",Wall Street Journal,2020-02-05
5949,royal caribbean said the coronavirus outbreak could cost it more than 50 million in lost revenue after having to cancel eight cruises out of china ending march 4 and modifying certain itineraries in the region,Wall Street Journal,2020-02-05
5950,"fears over the coronavirus outbreak have pushed the yield curve negative, but this may reflect something much more benign, says @jmackin2",Wall Street Journal,2020-02-05
5951,a guest disembarked while the ship docked in hong kong to visit a local hospital where he was diagnosed with coronavirus,USA Today,2020-02-05
5952,"new york  there is no cure for the deadly wuhan coronavirus, but several big biotech companies are hoping they can treat the symptoms with existing antiviral medications",CNN,2020-02-05
5953,"hong kong recorded its first death from the coronavirus and macau is closing its casinos for half a month as cases in china top 20,000",Wall Street Journal,2020-02-05
5954,us stocks rise tuesday on hopes that global growth can shield the economy from the coronaviruss impact wsjwhatsnow ,Wall Street Journal,2020-02-05
5955,the government prepared wednesday to fly more than 500 americans out of central china as beijing criticized washingtons response to the coronavirus outbreak,Wall Street Journal,2020-02-05
5956,supplies and doctors are flowing into the epicenter of the coronavirus outbreak to help overwhelmed hospitals wsjs chao deng spoke to people who were turned away from a hospital in the chinese city because they dont display symptoms of the virus,Wall Street Journal,2020-02-05
5957,"hong kong recorded its first death from the coronavirus and macau is closing its casinos for half a month as cases in china top 20,000 ",Wall Street Journal,2020-02-05
5958,new york (cnn)american airlines and delta air lines announced more flight cancellations to china on saturday as coronavirus cases rise rapidly,CNN,2020-02-04
5959,"hong kong facebook (fb) says it will start taking down bogus claims about purported ""cures"" and other unproven theories surrounding the coronavirus, as the deadly outbreak continues to spread globally, sparking a surge in online chatter and misinformation",CNN,2020-02-04
5960,"new york the dow and the broader us stock market are rallying monday, as stocks rebound from last week's sharp selloff over the potential fallout from the global coronavirus outbreak",CNN,2020-02-04
5961,new york (cnn)apple is temporarily closing all of its stores in china because of the coronavirus outbreak,CNN,2020-02-04
5962,"hong kong china may have to cut taxes, boost spending and slash interest rates to prevent the coronavirus outbreak wreaking havoc on an already fragile economy",CNN,2020-02-04
5963,"new york  there is no cure for the deadly wuhan coronavirus, but several big biotech companies are hoping they can treat the symptoms with existing antiviral medications",CNN,2020-02-04
